StoreID,StoreName,Disabled,Abbreviation,ManagerEmployeeID,ManagerCommissionable,Address,City,StateProv,ZipPostal,Country,PhoneNumber,FaxNumber,DistrictName,RegionName,ChannelName,StoreType,GLCode,SquareFootage,LocationCode,Latitude,Longitude,AddressVerified,TimeZone,AdjustDST,CashPolicy,MaxCashDrawer,Serial_on_OE,Phone_on_OE,PAW_on_OE,Comment_on_OE,HideCustomerAddress,EmailAddress,GeneralLocationNotes,SaleInvoiceComment,StaffLevel,BankDetails,Taxes,LeaseStartDate,LeaseEndDate,Rent,PropertyTaxes,InsuranceAmount,OtherCharges,DepositTaken,LeaseNotes,InsuranceCompany,LandlordNotes,LandlordName,RelocationDate,UseLocationEmail,LocationEntityID,DateLastStatusChanged
192,715 Foothills Tucson,0,AZ715,284,FALSE,2220 W Ina Rd Suite 120,Tucson,AZ,85741,United States,5202974000,,TucQuerque,Southwest Region,West Market,3/4 Tier-PPP,715,0,KPT43,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),FALSE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-7pm, Sun 11am-6pm",,,,"AZ - Sales Tax 6.6%, .8% E911 Fee (AZ)",,,0,0,0,0,0,,,,SPRING - TUCSON/60144797,,TRUE,29811,
193,716 San Mateo,0,NM716,284,FALSE,6300 San Mateo Blvd NE Suite M-1,Albuquerque,NM,87109,United States,5057975600,,TucQuerque,Southwest Region,West Market,3/4 Tier-PPP,716,0,IXQG6,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 12pm-6pm",,,,NM - Sales Tax 7.5%,,,0,0,0,0,0,,,,SPRING - SAN MATEO/60144366,,TRUE,29812,
214,720 Cortaro,0,AZ720,284,FALSE,8250 N Cortaro St Suite 170,Marana,AZ,85743,United States,5204412229,,TucQuerque,Southwest Region,West Market,3/4 Tier-PPP,720,0,WMF7D,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),FALSE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,".8% E911 Fee (AZ), AZ - Sales Tax 8.60%",,,0,0,0,0,0,,,,SPRING MOBILE - CORTARO/61006562,,TRUE,29824,
1543,797 Sierra Vista,0,NM797,284,FALSE,9500 Montgomery Blvd Suite 6B,Albuquerque,NM,87111,United States,5053580673,,TucQuerque,Southwest Region,West Market,3/4 Tier-PPP,797,0,DVJEW,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 12pm-6pm",,,,NM - Sales Tax 7.5%,,,0,0,0,0,0,11/25/2015,,,SPRING - ALBUQUERQUE/61491025,,TRUE,77904,2015-10-26T09:02:51.603
553,728 Goodyear,0,AZ728,284,FALSE,1120 N Estrella Pkwy C103,Goodyear,AZ,85338,United States,6233375382,,Phoenix West,Southwest Region,West Market,3/4 Tier-PPP,728,0,K867T,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),FALSE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,".8% E911 Fee (AZ), AZ - Sales Tax 8.80%",,,0,0,0,0,0,6/3/2015,,,SPRING-GS-GOODYEAR/61379624,,TRUE,36938,
502,747 Carlisle,0,NM747,284,FALSE,2839 Carlisle Blvd NE Suite 130,Albuquerque,NM,87107,United States,5058812029,,TucQuerque,Southwest Region,West Market,3/4 Tier-PPP,747,0,MH024,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 11am-6pm",,,,NM - Sales Tax 7.5%,,,0,0,0,0,0,3/18/2015,,,SPRING - CARLISLE BLVD/61312313,,TRUE,30097,
457,743 Animas Valley Mall,0,NM743,284,FALSE,4601 E Main St Suite 120,Farmington,NM,87402,United States,5053254125,,TucQuerque,Southwest Region,West Market,3/4 Tier-PPP,743,0,89S36,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-9pm, Sun 12pm-6pm",,,,NM - Sales Tax 7.625%,,,0,0,0,0,0,,,,SPRING - FARMINGTON/61267656,,TRUE,30052,
449,748 Coronado Mall,0,NM748,284,FALSE,6600 Menaul Blvd NE Suite G-003,Albuquerque,NM,87110,United States,5058841149,,TucQuerque,Southwest Region,West Market,3/4 Tier-PPP,748,0,2EWY7,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-9pm, Sun 12pm-6pm",,,,NM - Sales Tax 7.5%,,,0,0,0,0,0,,,,SPRING - MENAUL BLVD/61267653,,TRUE,30044,
137,706 Tucson Mall,0,AZ706,284,FALSE,4500 N Oracle Rd #167,Tucson,AZ,85705,United States,5202933660,,TucQuerque,Southwest Region,West Market,3/4 Tier-PPP,706,1000,V6VTA,,,Not Verified,(GMT-07:00) Arizona,FALSE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-9pm, Sun 12pm-6pm",,,,".8% E911 Fee (AZ), AZ - Sales Tax 8.60%",,,0,0,0,0,0,,,,SPRING TUCSON/60693062,,TRUE,29764,
345,1310 Glasgow,0,1310K,168,FALSE,509 S L Rogers Wells Blvd Suite A,Glasgow,KY,42141,United States,2706516657,,Kentucky West,MINKY Region,Central Market,3/4 Tier-PPP,1310,0,RM04T,,,Not Verified,(GMT-06:00) Central Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 11am-6pm",,,,KY - Sales Tax 6%,,,0,0,0,0,0,,,SPRING COMM - GLASGOW - RM04T/60145428,SPRING COMM - GLASGOW - RM04T/60145428,,TRUE,29942,
265,808 Ellijay,0,GA808,281,FALSE,29 Highland Dr Suite 108,Ellijay,GA,30540,United States,7065152992,,North Georgia,GA/SC Region,South Market,3/4 Tier-PPP,808,0,8IF46,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 12pm-6pm",,,,"$.75 E911 Fee (GA), GA - Sales Tax 7%",,,0,0,0,0,0,,,,SPRING COMMUNICATIONS - ELLIJAY/60144204,,TRUE,29867,
263,807 Douglasville,0,GA807,281,FALSE,6700 Douglas Blvd Suite 1505,Douglasville,GA,30135,United States,6788381488,,North Georgia,GA/SC Region,South Market,3/4 Tier-PPP,807,0,RSAJR,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-9pm, Sun 12pm-6pm",,,,"$.75 E911 Fee (GA), GA - Sales Tax 7%",,,0,0,0,0,0,,,,SPRING - DOUGLASVILLE/60145150,,TRUE,29865,
66,613 Southwest,0,CS613,976,FALSE,8501 W Bowles Ave Space 1265,Littleton,CO,80123,United States,3035896205,,Denver,Rocky Mountain Region,Central Market,3/4 Tier-PPP,613,853,MX064,38.93941,-104.798696,Not Verified,(GMT-07:00) Mountain Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-9pm, Sun 11am-6pm",,,,"CO - Sales Tax 5.0%, 1.5% E911 (CO)",,,0,0,0,0,0,9/30/2015,,,SPRING- SOUTHWEST PLAZA MALL/60144109,,TRUE,77493,
1555,518 Sloans Lake,0,CO518,268,FALSE,2001 Sheridan Blvd Unit B,Edgewater,CO,80214,United States,7204398866,,Denver,Rocky Mountain Region,Central Market,3/4 Tier-PPP,518,0,BK9KS,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"CO - Sales Tax 8%, 1.5% E911 (CO)",,,0,0,0,0,0,12/2/2015,,,SPRING - EDGEWATER/61452137,,TRUE,84621,2015-11-05T09:44:41.78
160,414 Kalispell,0,MT414,268,FALSE,135 E Idaho,Kalispell,MT,59901,United States,4067556016,,Montana,Rocky Mountain Region,Central Market,3/4 Tier-PPP,414,1200,UBFF7,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-7pm, Sun Closed",,,,,,,0,0,0,0,0,,,,SPRING - KALISPEL/60779210,,TRUE,29783,
163,426 Cody,0,WY426,268,FALSE,314 Yellowstone Ave,Cody,WY,82414,United States,3075875197,,Montana,Rocky Mountain Region,Central Market,3/4 Tier-PPP,426,1200,5YPBA,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-7pm, Sun Closed",,,,"WY - Sales Tax 5%, $1.65 E911 Fee (WY)",,,0,0,0,0,0,,,,SPRING - CODY/60779204,,TRUE,29786,
325,423 Billings Heights,0,MT423,268,FALSE,895 Main St Suite 3,Billings,MT,59105,United States,4062947186,,Montana,Rocky Mountain Region,Central Market,3/4 Tier-PPP,423,0,J3TLO,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-7pm, Sun Closed",,,,,,,0,0,0,0,0,,,,SPRING - MAIN STREET/61142960,,TRUE,29922,
321,419 Butte,0,MT419,268,FALSE,3332 Harrison Ave,Butte,MT,59701,United States,4065933000,,Montana,Rocky Mountain Region,Central Market,3/4 Tier-PPP,419,0,36J8Y,,,Not Verified,(GMT-07:00) Mountain Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-7pm, Sun Closed",,,,,,,0,0,0,0,0,,,,SPRING - BUTTE/61142955,,TRUE,29919,
2230,1588 Pacific City,0,1588C,284,FALSE,21022 Pacific Coast Hwy A150,Huntington Beach,CA,92648,United States,6577774229,,OC North,Greater Los Angeles Region,West Market,3/4 Tier-PPP,1588,0,9RYYA,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-9pm, Sun 10am-7pm",,,,"CA - Sales Tax 7.75%, 10.40% E911 Fee (CA)",,,0,0,0,0,0,8/31/2016,,,,,TRUE,98613,2016-08-08T16:10:42.403
1393,1245 Fullerton,0,1245C,284,FALSE,2323 E Chapman Rd,Fullerton,CA,92831,United States,7145198870,,OC North,Greater Los Angeles Region,West Market,3/4 Tier-PPP,1245,0,4G0G2,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-9pm, Sun 10am-7pm",,,,"CA - Sales Tax 7.75%, 5.9% E911 Fee (CA)",,,0,0,0,0,0,10/21/2015,,SPRING - GS - FULLERTON/61400425,SPRING - GS - FULLERTON/61400425,,TRUE,77889,2015-09-23T08:32:28.827
1375,1219 Santa Ana 17th,0,1219C,284,FALSE,1268 E 17th St Suite B,Santa Ana,CA,92701,United States,7142706472,,OC North,Greater Los Angeles Region,West Market,3/4 Tier-PPP,1219,0,XG4O9,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-9pm, Sun 11am-7pm",,,,"CA - Sales Tax 7.75%, 11.40% E911 Fee (CA)",,,0,0,0,0,0,9/23/2015,,SPRING-GS-SANTA ANA 17TH/61380702,SPRING-GS-SANTA ANA 17TH/61380702,,TRUE,77867,2015-08-24T10:50:53.3
277,821 Griffin,0,GA821,281,FALSE,1447 N Expressway Suite B,Griffin,GA,30223,United States,7704679901,,Southeast Atlanta,GA/SC Region,South Market,3/4 Tier-PPP,821,0,V5W2L,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-9pm, Sun 12pm-7pm",,,,"$.75 E911 Fee (GA), GA - Sales Tax 7%",,,0,0,0,0,0,,,,SPRING COMMUNICATIONS - GRIFFIN/60953764,,TRUE,29878,
417,296 Garden Grove,0,CA296,284,FALSE,12731 Brookhurst St,Garden Grove,CA,92840,United States,7145303370,,OC North,Greater Los Angeles Region,West Market,3/4 Tier-PPP,296,0,K6MGB,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 10am-7pm",,,,"CA - Sales Tax 7.75%, 5.9% E911 Fee (CA)",,,0,0,0,0,0,,,,SPRING - GARDEN GROVE/61221975,,TRUE,30013,
418,275 Huntington Beach,0,CA275,284,FALSE,18583 Main St,Huntington Beach,CA,92648,United States,7148426341,,OC North,Greater Los Angeles Region,West Market,3/4 Tier-PPP,275,0,YH8CI,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"CA - Sales Tax 7.75%, 10.40% E911 Fee (CA)",,,0,0,0,0,0,,,,SPRING - HUNTINGTON BEACH/61267525,,TRUE,30014,
425,829 Stonecrest Mall,0,GA829,281,FALSE,2929 Turner Hill Rd Space 2508,Lithonia,GA,30038,United States,7704845609,,Southeast Atlanta,GA/SC Region,South Market,3/4 Tier-PPP,829,0,ZXHLO,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-9pm, Sun 11am-7pm",,,,"$.75 E911 Fee (GA), GA - Sales Tax 7%",,,0,0,0,0,0,,,,SPRING COMMUNICATIONS - LITHONIA/61341973,,TRUE,77758,
377,1042 Willimantic,0,1042C,395,FALSE,1325 Main St,Willimantic,CT,6226,United States,8604230800,,Connecticut East,New England Region,Northeast Market,3/4 Tier-PPP,1042,0,WW6VT,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-7pm, Sun 11am-6pm",,,,"CT - Sales Tax 6.35%, $.58 E911 Fee (CT)",,,0,0,0,0,0,WW6VT,,SPRING COMMUNICATIONS - WILLIMANTIC/60144924,SPRING COMMUNICATIONS - WILLIMANTIC/60144924,,TRUE,29974,
2239,1087 Derby,0,1087C,168,FALSE,74 Pershing Dr Suite 3,Derby,CT,6418,United States,2038166653,,Connecticut West,New England Region,Northeast Market,3/4 Tier-PPP,1087,0,EU5CT,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,Mon-Sat 9am-8pm. Sun 10am-6pm,,,,"CT - Sales Tax 6.35%, $.58 E911 Fee (CT)",,,0,0,0,0,0,10/5/2016,,,,,TRUE,98610,2016-09-06T14:40:10.47
485,1081 Cos Cob,0,1081C,395,FALSE,409 E Putnam Ave Space 1057A,Cos Cob,CT,6087,United States,2036226749,,Connecticut West,New England Region,Northeast Market,3/4 Tier-PPP,1081,0,8Q0VM,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 10am-6pm",,,,"CT - Sales Tax 6.35%, $.58 E911 Fee (CT)",,,0,0,0,0,0,,,SPRING COMMUNICATIONS - COS COB/61253853,SPRING COMMUNICATIONS - COS COB/61253853,,TRUE,30080,
1548,1698 Westport,0,1698C,168,FALSE,180 Post Rd E,Westport,CT,6880,United States,2037634119,,Connecticut West,New England Region,Northeast Market,3/4 Tier-PPP,1698,0,OEQRS,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 10am-6pm",,,,"CT - Sales Tax 6.35%, $.58 E911 Fee (CT)",,,0,0,0,0,0,12/9/2015,,,SPRING COMMUNICATIONS - WESTPORT,,TRUE,84626,2015-10-26T09:19:43.487
510,1088 Danbury,0,1088C,168,FALSE,4 Backus Ave Suite B,Danbury,CT,6810,United States,2032070394,,Connecticut West,New England Region,Northeast Market,3/4 Tier-PPP,1088,0,EJ9NY,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun Closed",,,,"CT - Sales Tax 6.35%, $.58 E911 Fee (CT)",,,0,0,0,0,0,4/3/2015,,SPRING COMMUNICATIONS - DANBURY/61305162,SPRING COMMUNICATIONS - DANBURY/61305162,,TRUE,31796,
538,1101 Stamford,0,1101C,168,FALSE,1059 High Ridge Rd,Stamford,CT,6905,United States,2033210241,,Connecticut West,New England Region,Northeast Market,3/4 Tier-PPP,1101,0,Y6PAV,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 10am-6pm",,,,"CT - Sales Tax 6.35%, $.58 E911 Fee (CT)",,,0,0,0,0,0,5/13/2015,,SPRING COMMUNICATION - STAMFORD/61305161,SPRING COMMUNICATION - STAMFORD/61305161,,TRUE,36973,
545,1174 Whalley Commons,0,1174C,168,FALSE,1455 Whalley Ave,New Haven,CT,6515,United States,2037808782,,Connecticut West,New England Region,Northeast Market,3/4 Tier-PPP,1174,0,8ENQ3,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-7pm, Closed Sunday",,,,"CT - Sales Tax 6.35%, $.58 E911 Fee (CT)",,,0,0,0,0,0,6/3/2015,,SPRING-GS-WHALLEY COMMONS/61379903,SPRING-GS-WHALLEY COMMONS/61379903,,TRUE,84731,
438,1084 Wappinger Falls,0,1084N,395,FALSE,1572 Route 9,Wappingers Falls,NY,12590,United States,8456323977,,Upstate New York,NYNJ Region,Northeast Market,3/4 Tier-PPP,1084,0,6YAY3,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Fri 10am-8pm, Sat 10am-7pm, Sun 10am-5pm",,,,NY - Sales Tax 8.125%,,,0,0,0,0,0,3/10/2015,,SPRING COMMUNICATIONS - 1574 ROUTE 9/61260008,SPRING COMMUNICATIONS - 1574 ROUTE 9/61260008,,TRUE,30033,
1372,1114 Brewster,0,1114N,168,FALSE,1620 Route 22,Brewster,NY,10509,United States,8455820459,,Upstate New York,NYNJ Region,Northeast Market,3/4 Tier-PPP,1114,1,JJ067,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,NY - Sales Tax 8.375%,,,0,0,0,0,0,,,SPRING - BREWSTER,SPRING - BREWSTER,,TRUE,84623,
1374,1123 Carmel,0,1123N,168,FALSE,1912 Route 6 Suite 26,Carmel,NY,10512,United States,8453067392,,Upstate New York,NYNJ Region,Northeast Market,3/4 Tier-PPP,1123,1,UVFJU,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,NY - Sales Tax 8.375%,,,0,0,0,0,0,,,SPRING - 1912 RT 6/61260011,SPRING - 1912 RT 6/61260011,,TRUE,84624,
364,1029 Monticello,0,1029N,395,FALSE,125 Jefferson St,Monticello,NY,12701,United States,8457917016,,Upstate New York,NYNJ Region,Northeast Market,3/4 Tier-PPP,1029,0,IP8KI,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-7pm, Sun 11am-5pm",,,,NY - Sales Tax 8%,,,0,0,0,0,0,IP8KI,,SPRING COMMUNICATIONS - MONTICELLO/60429620,SPRING COMMUNICATIONS - MONTICELLO/60429620,,TRUE,84740,
366,1031 Kingston,0,1031N,395,FALSE,1300 Ulster Ave,Kingston,NY,12401,United States,8454814703,,Upstate New York,NYNJ Region,Northeast Market,3/4 Tier-PPP,1031,0,4DGVU,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-9pm, Sun 10am-6pm",,,,NY - Sales Tax 8%,,,0,0,0,0,0,4DGVU,,SPRING COMMUNICATIONS - KINGSTON/60771254,SPRING COMMUNICATIONS - KINGSTON/60771254,,TRUE,29963,
411,1076 Bayshore,0,1076N,395,FALSE,583 E Main St,Bay Shore,NY,11706,United States,6316669899,,Long Island East,NYNJ Region,Northeast Market,3/4 Tier-PPP,1076,0,WCXPT,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Fri 10am-8pm, Sat 10am-7pm, Sun 10am-5pm",,,,NY - Sales Tax 8.625%,,,0,0,0,0,0,,,SPRING COMMUNICATIONS - BAY SHORE/60145448,SPRING COMMUNICATIONS - BAY SHORE/60145448,,TRUE,77676,
381,1046 West Caldwell,0,1046N,395,FALSE,760 Bloomfield Ave,West Caldwell,NJ,7006,United States,9732270388,,New Jersey North,NYNJ Region,Northeast Market,3/4 Tier-PPP,1046,0,U4DLA,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11pm-6pm",,,,NJ - Sales Tax 6.875%,,,0,0,0,0,0,,,SPRING COMMUNICATIONS - WEST CALDWELL/60145948,SPRING COMMUNICATIONS - WEST CALDWELL/60145948,,TRUE,29978,
384,1049 Ledgewood,0,1049N,395,FALSE,450 State Route 10,Ledgewood,NJ,7852,United States,9735980080,,New Jersey North,NYNJ Region,Northeast Market,3/4 Tier-PPP,1049,0,OLVEU,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,NJ - Sales Tax 6.875%,,,0,0,0,0,0,,,SPRING COMMUNICATIONS - LEDGEWOOD/60144828,SPRING COMMUNICATIONS - LEDGEWOOD/60144828,,TRUE,29980,
1703,1107 Vernon,0,1107C,168,FALSE,135 Talcottville Rd,Tolland,CT,6066,United States,8604224649,,Connecticut East,New England Region,Northeast Market,3/4 Tier-PPP,1107,0,JYZF7,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-7pm, Sun 11am-6pm",,,,"CT - Sales Tax 6.35%, $.58 E911 Fee (CT)",,,0,0,0,0,0,6/10/2016,,,,,TRUE,84549,2016-04-12T10:10:28.067
600,1110 Norwich,0,1110C,168,FALSE,609 W Main St,Norwich,CT,6360,United States,8604250644,,Connecticut East,New England Region,Northeast Market,3/4 Tier-PPP,1110,0,Q4PXG,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun 11am-6pm",,,,"CT - Sales Tax 6.35%, $.58 E911 Fee (CT)",,,0,0,0,0,0,7/1/2015,,SPRING COMMUNICATIONS - NORWICH,SPRING COMMUNICATIONS - NORWICH,,TRUE,59600,2015-06-02T13:32:48.107
655,1608 Orange NJ,0,1608N,168,FALSE,304 Main St,Orange,NJ,7050,United States,8622524373,,New Jersey North,NYNJ Region,Northeast Market,3/4 Tier-PPP,1608,0,CEWAS,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-7pm, Sun Closed",,,,NJ - Sales Tax 6.875%,,,0,0,0,0,0,9/17/2015,,,SPRING-GS-ORANGE NJ/61380771,,TRUE,77835,2015-06-19T09:49:52.35
1676,1601 Lyndhurst,0,1601N,168,FALSE,1068 E Brokaw Rd,Lyndhurst,NJ,7071,United States,8627727279,,New Jersey North,NYNJ Region,Northeast Market,3/4 Tier-PPP,1601,0,0WL4P,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-8pm, Sun Closed",,,,NJ - Sales Tax 6.875%,,,0,0,0,0,0,2/24/2016,,,,,TRUE,78439,2016-01-18T13:59:43.25
552,1621 Dongan Hills,0,1621N,168,FALSE,1766 Hylan Blvd,Staten Island,NY,10305,United States,7185245292,,New Jersey North,NYNJ Region,Northeast Market,3/4 Tier-PPP,1621,0,0JU4A,,,Not Verified,(GMT-05:00) Eastern Time (US & Canada),TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 10am-7pm, Sun Closed","Spring Mobile
Dept of Consumer Affairs
License # 2024866-DCA",,,NY - Sales Tax 8.875%,,,0,0,0,0,0,6/4/2015,,,SPRING-GS-DONGAN HILLS/61380753,,TRUE,59850,
422,298 Pacific Beach,0,CA298,284,FALSE,1975 Garnet Ave Suite D,San Diego,CA,92109,United States,8584833047,,San Diego South,Southwest Region,West Market,3/4 Tier-PPP,298,0,N4HC8,,,Not Verified,(GMT-08:00) Pacific Time (US & Canada); Tijuana,TRUE,Single-Drawer,0,FALSE,TRUE,TRUE,FALSE,FALSE,Do Not Reply,"Mon-Sat 9am-8pm, Sun 10am-7pm",,,,"CA - Sales Tax 7.75%, 5.9% E911 Fee (CA)",,,0,0,0,0,0,,,,SPRING - CA - PACIFIC BEACH/61239678,,TRUE,30018,
